Product_ID,productAsin,country,Column2,date,Year,isVerified,Review_ID,ratingScore,reviewTitle,Most Pop. Review Words,Count of  Pop. Review Words2,reviewDescription,reviewUrl,reviewedIn,variant,2,l,
1934,B0BN72MLT2,United States,Aug-24,13-08-2024,2024,TRUE,1934,4,Battery health,,,Just got the phone today no scuffs or scratches like some of the other reviews everything looks exceptional but unfortunately the battery health is only at 89% which was my biggest fear buying renewed of course that isn’t terrible just not what was expected when buying a re-NEWED phone all in all it works great we will see what the next few months will be like performance wise,https://www.amazon.com/gp/customer-reviews/R3MXA82UMHOX4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on August 13, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1935,B0BN72MLT2,United States,Sep-24,13-09-2024,2024,TRUE,1935,4,Almost perfect,,,"The phone was nearly in mint condition unlocked as stated in description with a clean serial number (no carrier payment delinquency  lock,reported stolen, etc.) battery health in the mid 90’s. Only issue was it had a noticeable chip in the bezel. I did not return it however because outside of that there was no damage no scratches elsewhere on the phone’s body or screen and I didn’t want to deal with the return process when I knew it was never gonna be visible in a case anyways. Overall satisfied with the phone I got even if it wasn’t perfect.",https://www.amazon.com/gp/customer-reviews/R2OMFHEYQ2Q1CV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on September 13, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1936,B0BN72MLT2,United States,Sep-24,18-09-2024,2024,TRUE,1936,5,Could not even tell it was renewed!,,,"This iPhone 14 has been great! upon getting the phone, I noticed that you could not tell that it was renewed, looks great, runs just like a new phone, and does exactly what I need it to do. A bonus of the phone is so much cheaper buying renewed vs. brand new,",https://www.amazon.com/gp/customer-reviews/R2J6FJ3FTOF2RB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on September 18, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1937,B0BN72MLT2,United States,Sep-24,18-09-2024,2024,TRUE,1937,4,It comes with minor scratches on the screen,,,I buy excellent quality but it comes with scratches in the screen. Besides those imperfection I love it!! My friends also buy iPhone on Amazon and they were great!! I wasn't that lucky,https://www.amazon.com/gp/customer-reviews/R2AQXYDMXY2RAS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on September 18, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1938,B0BN72MLT2,United States,Dec-24,12/9/2024,2024,TRUE,1938,5,Excelllent Deal,,,Phone was perfect and arrived very quickly. Was just as described.,https://www.amazon.com/gp/customer-reviews/R1QIHCTQULDPAB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on September 12, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1939,B0BN72MLT2,United States,Jul-24,18-07-2024,2024,TRUE,1939,4,"Good deal, everything works.",,,Bought this after my daughter dropped her phone in the lake.  It was priced reasonable and arrived looking brand new.  Everything functions as it should.,https://www.amazon.com/gp/customer-reviews/R2TON370ZZHIR0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on July 18, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1940,B0BN72MLT2,United States,Sep-24,9/9/2024,2024,TRUE,1940,5,Perfect,,,"Refurbished, but looked new. Works as it should.",https://www.amazon.com/gp/customer-reviews/R2CQ8ZNX01ZF1R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on September 9, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1941,B0BN72MLT2,United States,Aug-24,27-08-2024,2024,TRUE,1941,5,Buena compra.,,,El producto llegó en buen estado y llevo más de un mes usando y va muy bien. Funciona perfecto. Satisfecho,https://www.amazon.com/gp/customer-reviews/R6JF0ZID6C6S5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on August 27, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1942,B0BN72MLT2,United States,Aug-24,30-08-2024,2024,TRUE,1942,5,GOOD PRODUCT,,,Didn’t come with an instruction booklet. Thank God for Google,https://www.amazon.com/gp/customer-reviews/R37BNGFFAM0A3M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71VW28,"Reviewed in the United States on August 30, 2024",Service Provider, UnlockedColor, PurpleSize, 128GB
1943,B0BN72MLT2,United States,Sep-24,16-09-2024,2024,TRUE,1943,5,Good customer service.,,,"The refurbished phone I bought had a defect with the camera, but they issued me a full refund the next day. No issues with the company. They seem like they really care about customer service.",https://www.amazon.com/gp/customer-reviews/R2YRI22FXZ73EF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on September 16, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1944,B0BN72MLT2,United States,Aug-24,23-08-2024,2024,TRUE,1944,4,Great iPhone,,,What can I say straight talk the best iPhone that asked,https://www.amazon.com/gp/customer-reviews/RZLYGT2EFL95Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on August 23, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1945,B0BN72MLT2,United States,Jul-24,29-07-2024,2024,TRUE,1945,3,Did not charge well,,,The phone was in excellent cosmetic condition however the battery died every day by about 4pm. This was the same thing that happened to my old phone (XR) and the reason I got a new one!,https://www.amazon.com/gp/customer-reviews/RJ2MQYZD67B5B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on July 29, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1946,B0BN72MLT2,United States,Jul-24,15-07-2024,2024,TRUE,1946,5,As described,,,Love my new iPhone,https://www.amazon.com/gp/customer-reviews/R2GO8J2WLEYJSW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on July 15, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1947,B0BN72MLT2,United States,Jul-24,22-07-2024,2024,TRUE,1947,5,Works GREAT!,,,In good working order!,https://www.amazon.com/gp/customer-reviews/RVFQUOOWJN47O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on July 22, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1948,B0BN72MLT2,United States,Aug-24,8/5/2024,2024,TRUE,1948,5,Great value,,,My daughter love it.,https://www.amazon.com/gp/customer-reviews/R3PELO2ENX07UC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on May 8, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1949,B0BN72MLT2,United States,Jan-24,30-01-2024,2024,TRUE,1949,5,Good condition,,,We have used this phone for some time now and it seems just as good a new! The battery was really good too.,https://www.amazon.com/gp/customer-reviews/R1ZAM3E0786SXS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on January 30, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1950,B0BN72MLT2,United States,Jul-24,7/3/2024,2024,TRUE,1950,5,Like new quality,,,Like new great quality no issues with it,https://www.amazon.com/gp/customer-reviews/RESC6Q6OUMSV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on March 7, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1951,B0BN72MLT2,United States,Aug-24,14-08-2024,2024,TRUE,1951,1,Defective device IPhone 14 256gb,,,"I have returned this device over 2 weeks ago and still no refund. The phone looked great put it would randomly power cycle itself while using or even when not being used. I returned phone via UPS store but the return status is still pending as if they didn’t get my return! Beware of this seller, not had this kind of problem on Amazon will be following up with customer service",https://www.amazon.com/gp/customer-reviews/R366XKY5X1QGM1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on August 14, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1952,B0BN72MLT2,United States,Oct-24,10/9/2024,2024,TRUE,1952,1,Not unlocked,,,I tried to activate this refurbished unlocked phone and was told by Apple customer service that it is app locked by Find my Phone.  The previous owner would need to sign out of that account. It is useless to anyone else.,https://www.amazon.com/gp/customer-reviews/R275BSVGWPT9FO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on September 10, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1953,B0BN72MLT2,United States,Oct-24,10/6/2024,2024,TRUE,1953,1,“Lost or Stolen” IMEI can’t add a cell line,,,When received the phone had not been factory reset and when I tried to all it to my cell service I was told that the phone had been reported lost or stolen.  Confirmed on several websites that track by IMEI number. Cannot add cell service since it is blacklisted.,https://www.amazon.com/gp/customer-reviews/R5W751YQ8OCZP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on June 10, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1954,B0BN72MLT2,United States,May-24,30-05-2024,2024,TRUE,1954,1,"DO NOT BUY, LOCKED IPHONE COULD NOT BE ACTIVATED HAVE NOT BEEN CREDITED",,,"what a joke, I took the phone to AT&T to have them activated it.  They said it was locked because it was reported stolen and nothing I could do.  I requested a refund and dropped off at UPS store over a week ago.  I still have not been credited.  Now I'm out hundreds of dollars.",https://www.amazon.com/gp/customer-reviews/R37628ATY1HGFR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on May 30, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1955,B0BN72MLT2,United States,Jun-24,13-06-2024,2024,TRUE,1955,1,For the product to work from what the description said,,,"When I tried to set up the iPhone 14, it was not unlocked even though it said it was so I had to return it and buy a brand new one from my carrier! It was very inconvenient and now I’m waiting for my refund",https://www.amazon.com/gp/customer-reviews/R3MR3AYW2SX0M2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on June 13, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1956,B0BN72MLT2,United States,Jul-24,17-07-2024,2024,TRUE,1956,1,DO NOT BUY!! TOTAL SCAM! BELIEVE THE REVIEWS PPL!,,,This product is a total scam. The phones are locked no matter which you buy. The one I just bought my son proved to be locked too!,https://www.amazon.com/gp/customer-reviews/R114ZPKPYL0PKG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on July 17, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1957,B0BN72MLT2,United States,Jul-24,29-07-2024,2024,TRUE,1957,1,Stolen phone!!,,,I just called ATT to activate and this IMEI is reported stolen. Be warned.,https://www.amazon.com/gp/customer-reviews/R2TIGUWO3XL7XI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on July 29, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1958,B0BN72MLT2,United States,Nov-24,11/6/2024,2024,TRUE,1958,1,DO NOT BUY,,,Do not buy from this seller.I bought a phone that was blocked because it has payment left on it. Nightmare experience for me since I traveled with the phone.,https://www.amazon.com/gp/customer-reviews/RM6YPTR7AEIVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on June 11, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1959,B0BN72MLT2,United States,Mar-24,15-03-2024,2024,TRUE,1959,1,CAUTION WHEN BUYING FROM THE CELLULAR RESOURCE: Third-Party Sellers on Amazon,,,The Cellular Resource sold a phone that was carrier-locked due to an unpaid bill by the previous owner! They profit from your returns. Just look at these sweetheart terms from The Cellular Resource: 'Devices received with personal account locks will be refunded 50% of their initial sale price.' The Cellular Resource should be kicked off Amazon for selling defective products.,https://www.amazon.com/gp/customer-reviews/RDWLHT998XI6O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on March 15, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1960,B0BN72MLT2,United States,Jul-24,22-07-2024,2024,TRUE,1960,1,stolen phone,,,went to activate phone and it was reported stolen so had to return and get my money back...,https://www.amazon.com/gp/customer-reviews/RK1XPO14XR3RG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on July 22, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1961,B0BN72MLT2,United States,May-24,5/3/2024,2024,TRUE,1961,1,"When I tried to activate it, it had been locked as it was reported stole.",,,Phone looked great and appeared to work up until I tried to have it activated on my account. AT&T rep stated the phone was locked and had been reported as stolen. I am not saying this was the vendors fault but deep leave me with a delay to resolve.,https://www.amazon.com/gp/customer-reviews/R3MCG2RPJL7IKF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on March 5, 2024",Service Provider, AT&TColor, MidnightSize, 128GB
1962,B0BN72MLT2,United States,Dec-23,24-12-2023,2023,TRUE,1962,1,Future problem,,,The phone I got was still linked to someone's att account so it may have been able to activate but if the person stopped paying on it I would be stuck with a blacklisted phone outside of the return window. Also got this as a christmas present and didn't have time to order another so had to go to the apple store and pay full price.,https://www.amazon.com/gp/customer-reviews/RK61E5NWCHHTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN73VMBR,"Reviewed in the United States on December 24, 2023",Service Provider, AT&TColor, MidnightSize, 128GB
1963,B0BN72MLT2,United States,Nov-23,11/8/2023,2023,TRUE,1963,5,deliver what is promised,,,"I bought the excellent condition iPhone 14, received one in exactly being excellent. No scratches, and what surprises me is the battery health 100% and after digging deeper, battery cycle is just 14.This is the 3rd Amazon renewed iPhone I bought in my family. Feel a peace of mind with the 90 day return guarantee!",https://www.amazon.com/gp/customer-reviews/R3SDVFTP2KJTA1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on August 11, 2023",Service Provider, UnlockedColor, BlueSize, 256GB
1964,B0BN72MLT2,United States,Jul-24,19-07-2024,2024,TRUE,1964,1,Camera not working,,,Camera is not working. The back screen is black. I change it to .5 and I finally see an image to take a photo. I take the picture and it has a ring on the side as if I’m also capturing the camera lens.,https://www.amazon.com/gp/customer-reviews/R8XG6W6N5HXLN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on July 19, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
1965,B0BN72MLT2,United States,Oct-24,10/3/2024,2024,TRUE,1965,1,Not as described,,,"The phone is definitely not Excellent condition as described. Had stretches visible seemed like the phone was not used with a protective case at all. Second of all, the camera must of been changed because it was evident by stretches around it. And when taking a video there was evident loud background noise.  Glad I caught that because I almost decided to keep the phone.I was able to return it without issues for full refund.  Added 100$ more n got myself brand new from apple w/o taking any further risks. TY",https://www.amazon.com/gp/customer-reviews/RJJ2XN10MF42J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN71T1J7,"Reviewed in the United States on March 10, 2024",Service Provider, UnlockedColor, BlueSize, 256GB
